scenario,H,winner_group_id,config_id,run_id,replicate,seed,selection_rank,is_selected,alpha_agree,alpha_disagree,eta_kind,eta_label,eta0,c,beta,gamma,random_states,pA,pB,initial_state,utility_spec_id,transition_spec_id,p_H_A_init,p_AI_A_init,p_H_B_init,p_AI_B_init,D_JS_mean,D_JS_final,D_JS_A_final,D_JS_B_final,Sh_entr_H_mean,Sh_entr_AI_mean,Sh_entr_H_final,Sh_entr_AI_final,p_H_A_final,p_AI_A_final,p_H_B_final,p_AI_B_final,absdiff_A_final,absdiff_B_final,reward_structural_final,reward_structural_mean,reward_structural_cumulative,Uhat_H_realized_final,Uhat_AI_realized_final,Uhat_coal_final,Vhat_A_final,Vhat_B_final,Vhat_coal_final,n_H_exec,n_AI_exec,f_H_final,f_AI_final,n_agree,n_ctx,n_disagree,f_agree,f_ctx,f_disagree,ctx_prob_H_mean,ctx_prob_AI_mean,ctx_prob_H_final,ctx_prob_AI_final,n_H_ctx,n_AI_ctx,f_H_ctx,f_AI_ctx,n_state_A,n_state_B,state_A_freq,state_B_freq,N_H_A_a0_final,N_H_A_a1_final,N_H_B_a0_final,N_H_B_a1_final,N_AI_A_a0_final,N_AI_A_a1_final,N_AI_B_a0_final,N_AI_B_a1_final,chain_p_H_A_a0,chain_p_H_A_a1,chain_p_H_B_a0,chain_p_H_B_a1,chain_p_AI_A_a0,chain_p_AI_A_a1,chain_p_AI_B_a0,chain_p_AI_B_a1,chain_U_H_A_a0,chain_U_H_A_a1,chain_U_H_B_a0,chain_U_H_B_a1,chain_U_AI_A_a0,chain_U_AI_A_a1,chain_U_AI_B_a0,chain_U_AI_B_a1,chain_P_A_a0_A,chain_P_A_a0_B,chain_P_A_a1_A,chain_P_A_a1_B,chain_P_B_a0_A,chain_P_B_a0_B,chain_P_B_a1_A,chain_P_B_a1_B,state_final,a_H_final,a_AI_final,a_star_final,owner_final,lambda_final,regime_final
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_759b879eeb770e48a041,run_3278188b99cfc80f,1,42,3201,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.05,0.75,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.7401344249850876,0.7401344249850876,3.821216664758368,3.821268574607946,3.821268574607946,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_a9eb17e21097a74f9b04,run_62fff7b7d6cff8ce,1,42,3202,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.02,0.9,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.7528962523263428,0.7528962523263428,9.070587073359711,9.08283383818649,9.08283383818649,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_b760b58e7d901b6778a5,run_4687323cdbeb5e9b,1,42,3203,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.05,0.25,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.7401344249850876,0.7401344249850876,1.3330887603625987,1.3330992252835479,1.3330992252835479,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_d5d7c4fdc0162f407c17,run_5b12afec004e2a66,1,42,3204,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.02,0.1,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.7528962523263428,0.7528962523263428,1.1111088009319916,1.1111100318195846,1.1111100318195846,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_d8592096ae18c6c14965,run_8c344a1aad397b3a,1,42,3205,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.02,0.25,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.7528962523263428,0.7528962523263428,1.3330887603625987,1.3330992252835479,1.3330992252835479,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_de64cbad01d764bfb615,run_2f80f9bdf143d7ab,1,42,3206,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.02,0.5,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.7528962523263428,0.7528962523263428,1.9850812285648163,1.9851100920557148,1.9851100920557148,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_e019e271de58b25bb246,run_ea08f431ceeaaa40,1,42,3207,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.1,0.1,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.6903038766104471,0.6903038766104471,1.1111088009319916,1.1111100318195846,1.1111100318195846,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_e68fac6a787d89eb08df,run_f4f3874a5acab577,1,42,3208,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.1,0.75,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.6903038766104471,0.6903038766104471,3.821216664758368,3.821268574607946,3.821268574607946,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_ec00442521ef390127ae,run_826b7fa5406348ce,1,42,3209,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.1,0.25,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.6903038766104471,0.6903038766104471,1.3330887603625987,1.3330992252835479,1.3330992252835479,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_fb3beabf4da81f379e10,run_b25ddd618cd2f4ce,1,42,3210,False,0.49,0.85,constant,constant_eta0_0p025,0.025,,0.1,0.5,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.5217438443368898,0.03539748390255548,0.7963852752044791,0.03409972282421825,0.27077530285864154,0.6421802029076694,0.9857354473135528,0.7662715700554285,0.99,0.05888125000000001,0.5809405697914156,0.7822152732987566,0.93111875,0.201274703507341,1.0,0.855,171.0,0.0,0.6903038766104471,0.6903038766104471,1.9850812285648163,1.9851100920557148,1.9851100920557148,15,185,0.075,0.925,50,146,4,0.25,0.73,0.02,0.41142151598271315,0.5885784840172867,0.036902887711911775,0.9630971122880883,11,135,0.07534246575342465,0.9246575342465754,2,198,0.01,0.99,0,0,41,9,2,0,156,42,0.99,0.01,0.5809405697914156,0.4190594302085844,0.05888125000000001,0.94111875,0.7822152732987566,0.21778472670124335,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_26f55b813885f6d84223,run_8a45fd2027612e58,1,42,3211,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.1,0.1,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,5.6931268623875335e-05,0.7972868863297059,0.7972868863297059,1.0012306454454039,0.0011230645453476258,0.0011230645453476258,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_38be7e758aa6d82d3773,run_beaf9b725efc282b,1,42,3212,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.1,0.75,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,5.6931268623875335e-05,0.7972868863297059,0.7972868863297059,1.1443032779419837,0.13060441388598892,0.13060441388598892,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_596444ae5ddf17139d3e,run_8d498922ccd056fb,1,42,3213,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.02,0.25,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,0.016098855485603695,0.5537853441376558,0.5537853441376558,1.0043521341075625,0.003588076321551506,0.003588076321551506,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_696e3970cc406b25c4a7,run_e6c06bb5ca3f70a4,1,42,3214,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.1,0.25,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,5.6931268623875335e-05,0.7972868863297059,0.7972868863297059,1.0043521341075625,0.003588076321551506,0.003588076321551506,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_6e9cc94d01f89ec815c9,run_657513a2abc44aaa,1,42,3215,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.02,0.9,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,0.016098855485603695,0.5537853441376558,0.5537853441376558,2.4910996151031473,1.4622729496128788,1.4622729496128788,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_935c684f76c4e9babf31,run_46a4441d585565e6,1,42,3216,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.05,0.9,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,0.0019294900066719539,0.7153225936306296,0.7153225936306296,2.4910996151031473,1.4622729496128788,1.4622729496128788,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_aabddfe0176d6cf0c9c8,run_5d7beacaec34ac79,1,42,3217,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.05,0.25,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,0.0019294900066719539,0.7153225936306296,0.7153225936306296,1.0043521341075625,0.003588076321551506,0.003588076321551506,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_ab60da73163acd6d68fd,run_18c575b43279087b,1,42,3218,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.02,0.75,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,0.016098855485603695,0.5537853441376558,0.5537853441376558,1.1443032779419837,0.13060441388598892,0.13060441388598892,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_c02432d32aaf36c29a43,run_49e708630082ec46,1,42,3219,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.05,0.5,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,0.0019294900066719539,0.7153225936306296,0.7153225936306296,1.0180575700748646,0.014178146643161277,0.014178146643161277,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_c404a70baf5eee43d5c6,run_bcef8377cfab906a,1,42,3220,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.05,0.75,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,0.0019294900066719539,0.7153225936306296,0.7153225936306296,1.1443032779419837,0.13060441388598892,0.13060441388598892,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-exogenous,cfg_cae4f587d2c762be33d8,run_8ba51ba9f0529452,1,42,3221,False,0.2,0.85,constant,constant_eta0_0p05,0.05,,0.02,0.1,True,0.01,0.99,B,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1__exogenous,0.99,0.01,0.01,0.99,0.4095208067658377,0.12392994014526504,0.7081998575861375,0.11699686880116084,0.08036158790841631,0.8913318325284202,0.060053558339701045,0.8277413876735624,0.99,0.10652500000000002,0.006634204312890623,0.24762744114503557,0.883475,0.24099323683214494,0.0,0.635,127.0,0.016098855485603695,0.5537853441376558,0.5537853441376558,1.0012306454454039,0.0011230645453476258,0.0011230645453476258,16,184,0.08,0.92,8,190,2,0.04,0.95,0.01,0.3306548201307254,0.6693451798692747,0.9155488887738451,0.0844511112261549,14,176,0.07368421052631578,0.9263157894736842,2,198,0.01,0.99,0,0,0,8,2,0,111,87,0.99,0.01,0.006634204312890623,0.9933657956871095,0.10652500000000002,0.893475,0.24762744114503557,0.7523725588549645,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.01,0.99,0.01,0.99,0.01,0.99,0.01,0.99,B,a1,a1,a1,AI,0,agreement
